step,goal_agent_num,group,group_size,follow
37,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
38,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
39,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
40,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
41,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
42,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
43,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
44,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
45,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
46,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
47,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
48,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
49,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
50,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
51,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
52,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
53,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
54,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
55,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
56,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
57,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
58,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
59,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
60,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
61,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
62,0,agent1:agent2:agent3:agent4:agent5:agent6:agent7:agent8:agent9:agent10:agent11:agent12:agent13:agent14:agent15:agent16:agent17:agent18:agent19:agent20:agent21:agent22:agent23:agent24:agent25:agent26:agent27:agent28:agent29:agent30:*agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:*agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent81:agent82:agent83:agent84:agent85:agent86:agent87:agent88:agent89:agent90,3,0
